Country	TerritoryName	CategoryName	ProductSubcategory	ProductName	ProductColor	OrderQty	SubTotal	YearOrdered	MonthOrdered
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	86.96	2014	January
USA	Northwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	86.96	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	71.97	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	71.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	39.99	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.99	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-500 Black, 42	Black	1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	589.96	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	589.96	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2400.95	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	2400.95	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	2400.95	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	2400.95	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2394.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2394.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2394.97	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2394.97	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 46	Black	1	2329.99	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2329.99	2014	January
USA	Northwest	Bikes	Touring Bikes	Touring-2000 Blue, 54	Blue	1	1228.83	2014	January
USA	Northwest	Accessories	Bottles and Cages	Road Bottle Cage		1	1228.83	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	1228.83	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 46	Yellow	1	2453.04	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	2453.04	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2453.04	2014	January
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	2453.04	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 44	Yellow	1	1184.46	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	1184.46	2014	January
USA	Southwest	Accessories	Tires and Tubes	ML Road Tire		1	1184.46	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	1184.46	2014	January
USA	Northwest	Bikes	Road Bikes	Road-350-W Yellow, 44	Yellow	1	1700.99	2014	January
USA	Northwest	Bikes	Road Bikes	Road-350-W Yellow, 42	Yellow	1	1763.97	2014	January
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	1763.97	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	1763.97	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 48	Yellow	1	1709.98	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	1709.98	2014	January
USA	Northwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, S	Yellow	1	53.99	2014	January
USA	Southwest	Accessories	Tires and Tubes	LL Road Tire		1	30.48	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	30.48	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	32.6	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	195.59	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	195.59	2014	January
USA	Southwest	Accessories	Bike Stands	All-Purpose Bike Stand		1	195.59	2014	January
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	29.99	2014	January
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	37.27	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	37.27	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.27	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	68.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	68.97	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, L	Yellow	1	68.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	23.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	23.97	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	23.97	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	78.98	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	78.98	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	13.98	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	13.98	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	68.49	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	1	68.49	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	89.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	89.98	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	89.98	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	39.99	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.99	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2337.27	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	2329.98	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2329.98	2014	January
USA	Northwest	Bikes	Touring Bikes	Touring-3000 Blue, 44	Blue	1	792.34	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	792.34	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2419.06	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2419.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 54	Blue	1	2427.04	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	2427.04	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	2427.04	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	2427.04	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 60	Yellow	1	2453.04	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	2453.04	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	2453.04	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	2453.04	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	1	603.49	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	603.49	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	588.96	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	588.96	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	588.96	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	588.96	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	603.49	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	1	603.49	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 40	Yellow	1	1155.48	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1155.48	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 48	Yellow	1	1709.98	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	1709.98	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 44	Yellow	1	1754.98	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, M	Yellow	1	1754.98	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 44	Yellow	1	1714.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	1714.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	1714.97	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 42	Yellow	1	1714.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	1714.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	1714.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2.29	2014	January
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	39.98	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	39.98	2014	January
USA	Northwest	Accessories	Tires and Tubes	Touring Tire		1	68.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Touring Tire Tube		1	68.97	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	68.97	2014	January
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	49.48	2014	January
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	49.48	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire		1	58.47	2014	January
USA	Southwest	Accessories	Tires and Tubes	Touring Tire Tube		1	58.47	2014	January
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, M	Black	1	58.47	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	71.58	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Road Tire		1	71.58	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	71.58	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	49.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	49.97	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	49.97	2014	January
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, M	Black	1	69.99	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	37.21	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	37.21	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.21	2014	January
USA	Northwest	Accessories	Cleaners	Bike Wash - Dissolver		1	37.21	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	106.96	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	106.96	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	106.96	2014	January
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	85.48	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, S	Blue	1	85.48	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	42.28	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	21.98	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-500 Black, 40	Black	1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	589.96	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	589.96	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	2359.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2359.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2359.98	2014	January
USA	Northwest	Bikes	Touring Bikes	Touring-3000 Blue, 44	Blue	1	777.34	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	777.34	2014	January
USA	Northwest	Bikes	Road Bikes	Road-350-W Yellow, 44	Yellow	1	1735.98	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	1735.98	2014	January
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		1	7.95	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2.29	2014	January
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.88	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	38.88	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	38.88	2014	January
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	69.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	69.97	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	69.97	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, M	Black	1	78.98	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	78.98	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	4.99	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	59.98	2014	January
USA	Northwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	1	59.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	37.29	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.29	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	59.27	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	59.27	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	59.27	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-500 Black, 40	Black	1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	589.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	589.96	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	589.96	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	1	2369.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2369.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2369.97	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2369.97	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	1	2351.96	2014	January
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	2351.96	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2351.96	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2350.96	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	2350.96	2014	January
USA	Northwest	Clothing	Socks	Racing Socks, L	White	1	2350.96	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 46	Black	1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	2337.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2337.27	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	1	2329.98	2014	January
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2329.98	2014	January
USA	Northwest	Bikes	Touring Bikes	Touring-2000 Blue, 46	Blue	1	1249.84	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1249.84	2014	January
USA	Northwest	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	2384.07	2014	January
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 48	Black	1	574.98	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	574.98	2014	January
USA	Northwest	Bikes	Road Bikes	Road-550-W Yellow, 44	Yellow	1	1143.46	2014	January
USA	Northwest	Accessories	Bottles and Cages	Road Bottle Cage		1	1143.46	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	1143.46	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	1143.46	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	1	1700.99	2014	January
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	23.78	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	23.78	2014	January
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	38.88	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	38.88	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	38.88	2014	January
USA	Southwest	Accessories	Tires and Tubes	ML Mountain Tire		1	37.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	37.27	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	37.27	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	1	119.98	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	119.98	2014	January
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	71.95	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	71.95	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	71.95	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	71.95	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	61.97	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	61.97	2014	January
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	61.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	42.28	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-400-W Silver, 38	Silver	1	889.47	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	889.47	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	889.47	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-500 Silver, 40	Silver	1	573.98	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	573.98	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 46	Black	1	2344.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	2344.96	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	2344.96	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	2344.96	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2393.06	2014	January
USA	Southwest	Clothing	Socks	Racing Socks, M	White	1	2393.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 50	Blue	1	2419.06	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2419.06	2014	January
USA	Northwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	600.46	2014	January
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	600.46	2014	January
USA	Northwest	Accessories	Tires and Tubes	LL Road Tire		1	600.46	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	600.46	2014	January
USA	Northwest	Bikes	Road Bikes	Road-350-W Yellow, 42	Yellow	1	1775.47	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	1775.47	2014	January
USA	Northwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	1775.47	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	67.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	67.97	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	1	67.97	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	63.97	2014	January
